EAN,Name,PLZ,Ort,Block_APO,Sales_Rep,CVM,Planned_Visits,Block_ADM,FY2025,Top_Priority,CVM_clean
7612096835089,Manor AG - Spreitenbach,8957,Spreitenbach,2167,Luis,Observe,0,Luis,0.0,0,Observe
7601001407596,Pharmacie Amavita Delémont,2800,Delémont,2080,Florence,Maintain,4,Florence,2954.6799999999994,0,Maintain
7601001395633,Apotheke Altstetten 1,8048,Zürich,2193,Luis,Defend,4,Luis,16731.89,1,Defend
7601001014671,Farmacia Teatro,6500,Bellinzona,2109,Alessia,Observe,0,Alessia,4269.240000000001,0,Observe
7601001005297,pharmacieplus franches-montagnes sa,2350,Saignelégier,2078,Florence,Build,4,Florence,11242.470000000003,0,Build
7601009405822,Pharmacie Salzmann - GaleniCare SA,2735,Malleray-Bévilard,2136,Florence,Build,4,Florence,0.0,0,Build
7601001393301,Coop Vitality Apotheke Frauenfeld,8500,Frauenfeld,2221,Sarina,Defend,4,Sarina,27885.030000000057,1,Defend
7601001405257,Coop Vitality Apotheke Flims,7017,Flims Dorf,2237,Sarina,Build,4,Sarina,13362.320000000007,1,Build
7601001410411,Coop Vitality Apotheke Chur Quader,7000,Chur,2236,Sarina,Gain,4,Sarina,11872.419999999998,0,Gain
7601001393936,Coop Vitality Apotheke Chur,7000,Chur,2236,Sarina,Build,4,Sarina,18640.94000000001,1,Build
7601001404564,City Apotheke Drogerie,8580,Amriswil,2224,Sarina,Defend,4,Sarina,21338.66,1,Defend
7601001020924,Chrüter-Drogerie Egger,8200,Schaffhausen,2220,Sarina,Observe,0,Sarina,340.34999999999997,0,Observe
7601001411531,Chläggi Drogerie,8213,Neunkirch,2220,Sarina,Maintain,4,Sarina,6636.790000000001,0,Maintain
7601001310032,Centrum Drogerie AG,9492,Eschen,2232,Sarina,Build,4,Sarina,7323.4800000000005,0,Build
7601001314719,Central Apotheke Amriswil,8580,Amriswil,2224,Sarina,Build,4,Sarina,17261.36999999999,1,Build
7601001409118,Campus Apotheke,8596,Münsterlingen,2223,Sarina,Observe,0,Sarina,3051.7700000000004,0,Observe
7601001401211,Burgerstein Apotheke AG,8832,Wollerau,2186,Sarina,Observe,0,Sarina,0.0,0,Observe
7601001398023,Albis-Apotheke GmbH,8047,Zürich,2190,Luis,Defend,4,Luis,12483.360000000002,0,Defend
7601001788480,BENU Pfäffikon Seedamm-Center,8808,Pfäffikon,2186,Sarina,Gain,4,Sarina,26055.510000000006,1,Gain
7601001411616,BENU Landquart,7302,Landquart,2238,Sarina,Gain,4,Sarina,11804.229999999992,0,Gain
7601001400405,BENU Goldach,9403,Goldach,2228,Sarina,Maintain,4,Sarina,12249.89,0,Maintain
7601001411609,BENU Chur,7000,Chur,2236,Sarina,Maintain,4,Sarina,7974.700000000002,0,Maintain
7601001373341,Zentral-Apotheke Neuhausen AG,8212,Neuhausen,2220,Sarina,Gain,4,Sarina,8981.510000000002,0,Gain
7601002996563,Bahnhof-Drogerie (Amriswil) GmbH,8580,Amriswil,2224,Sarina,Maintain,4,Sarina,3966.4500000000007,0,Maintain
7601001395862,Stadt-Apotheke Alder AG,8253,Diessenhofen,2221,Sarina,Gain,4,Sarina,11257.170000000006,0,Gain
7601001375185,Löwen Rotpunkt Apotheke AG,9500,Wil,2230,Sarina,Gain,4,Sarina,15263.410000000002,1,Gain
7601001021815,Bahnhof Apotheke AG Wetzikon,8620,Wetzikon,2210,Sarina,Gain,4,Sarina,11077.599999999997,0,Gain
7601001324213,Athena Drogerie Marco Schläpfer,9402,Mörschwil,2228,Sarina,Observe,0,Sarina,0.0,0,Observe
7601001005631,pharmacieplus schneeberger,2720,Tramelan,2137,Florence,Maintain,4,Florence,3088.3399999999997,0,Maintain
7601001328167,Apotheke-Drogerie Aemisegger AG,8570,Weinfelden,2225,Sarina,Gain,4,Sarina,16020.630000000003,1,Gain
7601001333857,Apotheke zur Taube,6403,Küssnacht am Rigi,2185,Sarina,Observe,0,Sarina,2904.1199999999994,0,Observe
7601001396654,Apotheke zur Sonne GmbH,9444,Diepoldsau,2233,Sarina,Maintain,4,Sarina,9258.240000000002,0,Maintain
7601001026698,"Apotheke Zur Rose, Steckborn",8266,Steckborn,2221,Sarina,Maintain,4,Sarina,3225.41,0,Maintain
7601001009387,Apotheke zur Eiche AG,9100,Herisau,2226,Sarina,Build,4,Sarina,8892.96,0,Build
7601001399662,Apotheke Gruber AG,3924,St. Niklaus,2067,Eléonore,Maintain,4,Eléonore,6356.609999999999,0,Maintain
7601001393233,Pharmacie de Savièse Sàrl,1965,St.-Germain (Savièse),2060,Eléonore,Build,4,Eléonore,9671.42,0,Build
7601001404021,Pharmacie du Stade,1965,St.-Germain Savièse,2060,Eléonore,Observe,0,Eléonore,3594.8900000000003,0,Observe
7601001394933,pharmacieplus de st-maurice sa,1890,St.-Maurice,2054,Eléonore,Maintain,4,Eléonore,4700.05,0,Maintain
7601001057241,Pharmacie de la Gare,1890,St.-Maurice,2054,Eléonore,Maintain,4,Eléonore,8332.35,0,Maintain
7601001398368,Farmacia Lafranchi SA,6600,Locarno,2106,Alessia,Observe,0,Alessia,2286.25,0,Observe
7601001026865,Farmacia Torre SA,6900,Lugano,2097,Alessia,Observe,0,Alessia,3457.899999999999,0,Observe
7601001401303,Farmacia Trevano,6900,Lugano,2097,Alessia,Observe,0,Alessia,2514.4899999999993,0,Observe
7601001397361,DROPA Drogerie Apotheke Stäfa,8712,Stäfa,2217,Luis,Build,5,Luis,21735.01,1,Build
7601001375208,Apotheke zum Rebstock AG,8712,Stäfa,2217,Luis,Observe,0,Luis,1852.7399999999996,0,Observe
7601001404472,TopPharm Apotheke & Drogerie Erlinsbach AG,5018,Erlinsbach,2173,Luis,Maintain,4,Luis,12807.889999999998,0,Maintain
7601001409934,Apotheke Region Stalden GmbH,3922,Stalden,2066,Eléonore,Observe,0,Eléonore,3663.5699999999997,0,Observe
7601001413221,Apotheke zum Schwefelbad AG,7320,Sargans,2232,Sarina,Build,4,Sarina,10846.559999999998,0,Build
7601001367586,Apotheke zum Mohrenkönig AG,8260,Stein am Rhein,2221,Sarina,Maintain,4,Sarina,9187.519999999999,0,Maintain
7601001408180,Apotheke Roter Ochsen AG,8200,Schaffhausen,2220,Sarina,Maintain,4,Sarina,8263.660000000002,0,Maintain
7601001865709,Hofmatt Apotheke AG,6430,Schwyz,2185,Sarina,Gain,4,Sarina,10560.89,0,Gain
7601001379640,Müller Handels AG Schweiz,5603,Staufen,2162,Luis,Observe,0,Luis,0.0,0,Observe
7601001408074,PharmaCorcelles SA,1562,Corcelles-près-Payerne,2042,Florence,Maintain,4,Florence,3097.72,0,Maintain
7601001392090,Bahnhofpärkli Rotpunkt Apotheke AG,9000,St. Gallen,2227,Sarina,Gain,4,Sarina,10076.12,0,Gain
7601001409958,Apotheke im Spital,8750,Glarus,2231,Sarina,Gain,4,Sarina,3403.0099999999998,0,Gain
7601001380257,PharmaGranges S.A.,1523,Granges-Près-Marnand,2041,Florence,Maintain,4,Florence,12123.359999999999,0,Maintain
7601001400030,PP Pharmacie Principale SA,1201,Genève,2001,Florence,Build,4,Florence,6787.06,0,Build
7601001365766,DROPA Drogerie Apotheke,3612,Steffisburg,2124,Michaela,Build,4,Michaela,27395.66999999999,1,Build
7601007999170,Apotheke in Gossau AG,9200,Gossau,2229,Sarina,Gain,4,Sarina,10480.82,0,Gain
7601001007109,Apotheke Frey AG,9410,Heiden,2226,Sarina,Gain,4,Sarina,7853.670000000001,0,Gain
7601001374379,Apotheke Bad Ragaz,7310,Bad Ragaz,2232,Sarina,Gain,4,Sarina,11319.65,0,Gain
7601001394100,UrsDrogerie Apotheke mit Biolade,6312,Steinhausen,2184,Luis,Build,5,Luis,13287.140000000007,1,Build
7601001014275,Apotheke-Drogerie-Parfümerie Moll,6312,Steinhausen,2184,Luis,Defend,4,Luis,26488.799999999992,1,Defend
7601001012974,PP Pharmacie Principale SA,1204,Genève,2005,Florence,Build,4,Florence,12713.119999999999,0,Build
7601001013001,PP Pharmacie Principale SA,1207,Genève,2004,Florence,Maintain,4,Florence,14904.110000000002,1,Maintain
7601001023871,pharmacieplus de saint-légier-la chiésaz,1806,St-Légier-La Chiésaz,2047,Eléonore,Build,4,Eléonore,11328.240000000002,0,Build
7601001005266,Pharmacie de St-Prex SA,1162,St-Prex,2029,Eléonore,Defend,5,Eléonore,11425.440000000002,0,Defend
7601001400436,TopPharm Glattpark Apotheke,8152,Glattpark (Opfikon),2213,Luis,Maintain,4,Luis,11053.370000000004,0,Maintain
7601001015746,Pharmacie de St. Sulpice,1025,St-Sulpice,2033,Eléonore,Build,4,Eléonore,6980.37,0,Build
7601001379176,PP Pharmacie Principale SA,1222,Vésenaz,2009,Florence,Build,4,Florence,15210.399999999994,1,Build
7601001409101,PP Pharmacie Principale SA,1207,Genève,2004,Florence,Build,4,Florence,16742.250000000004,1,Build
7601001405424,Lindenapotheke Suhre Park,5034,Suhr,2158,Michaela,Build,4,Michaela,8241.130000000005,0,Build
7601001408579,Lindenapotheke Suhr am Bach,5034,Suhr,2158,Michaela,Maintain,4,Michaela,8048.740000000001,0,Maintain
7601001408708,Lindenapotheke Suhr im Feld,5034,Suhr,2158,Michaela,Gain,4,Michaela,5470.03,0,Gain
7601001393158,Naturadrogerie Suhr,5034,Suhr,2158,Michaela,Observe,0,Michaela,725.9399999999999,0,Observe
7601001407466,Mardel Rotpunkt Apotheke AG,5417,Untersiggenthal,2170,Luis,Gain,4,Michaela,12903.029999999995,0,Gain
7601001392298,Apotheke Sumiswald GmbH,3454,Sumiswald,2130,Michaela,Build,4,Michaela,10674.630000000005,0,Build
7601009205101,Alchemilla Drogerie Schär GmbH,3454,Sumiswald,2130,Michaela,Maintain,4,Michaela,4787.68,0,Maintain
7601001357518,Drogerie Wyss AG Sursee,6210,Sursee,2180,Michaela,Maintain,4,Michaela,13791.48,1,Maintain
7601009073045,Eulenapotheke Neuhegi GmbH,8404,Winterthur,2208,Luis,Gain,4,Luis,4851.259999999999,0,Gain
7601001402690,TopPharm See-Apotheke,8708,Männedorf,2217,Luis,Maintain,4,Luis,14232.4,1,Maintain
7601001401006,Susten Apotheke AG,3952,Susten,2066,Eléonore,Build,4,Eléonore,18735.72,1,Build
7601001013032,PP Pharmacie Principale SA,1279,Chavannes-de-Bogis,2026,Florence,Build,4,Florence,16077.430000000002,1,Build
7601001010901,Apotheke Herblingermarkt AG,8207,Schaffhausen,2220,Sarina,Defend,4,Sarina,37550.17999999994,1,Defend
7601001368200,PP Pharmacie Principale SA,1212,Carouge,2014,Florence,Build,4,Florence,16947.63,1,Build
7601001013025,PP Pharmacie Principale SA,1215,Genève 15 Aéroport,2018,Florence,Build,4,Florence,28448.989999999994,1,Build
7601001405097,Farmacia Moderna,6830,Chiasso,2090,Alessia,Observe,0,Alessia,1366.74,0,Observe
7601001019249,Farmacia Victoria SA,6900,Lugano,2097,Alessia,Observe,0,Alessia,1887.7799999999997,0,Observe
7601001024731,Farmacia Visagno SA,6702,Claro,2110,Alessia,Observe,0,Alessia,4881.699999999999,0,Observe
7601001406681,Farmacia Zanini SA,6855,Stabio,2093,Alessia,Observe,0,Alessia,3728.7499999999995,0,Observe
7601001410800,Farmacia Zeta,6807,Taverne,2102,Alessia,Observe,0,Alessia,1553.8099999999997,0,Observe
7601001023437,Farmacia Zintgraff SA,6600,Locarno,2106,Alessia,Observe,0,Alessia,4151.989999999999,0,Observe
7601001563315,Farmaempatia,6900,Lugano,2097,Alessia,Observe,0,Alessia,1071.9600000000003,0,Observe
7601009134531,Forch Apotheke Zollikerberg AG,8125,Zollikerberg,2216,Luis,Gain,4,Luis,6572.959999999998,0,Gain
7601001572065,City-Apotheke zur Sihlporte AG,8001,Zürich,2187,Luis,Gain,4,Luis,9853.320000000002,0,Gain
7601001401778,Apotheke Drogerie Kempten,8623,Wetzikon,2210,Sarina,Build,4,Sarina,15356.320000000002,1,Build
7601009395512,Victoria Apotheke Löwenplatz,8001,Zürich,2187,Luis,Gain,4,Luis,1411.6899999999998,0,Gain
7601001395541,Coop Vitality Apotheke Thalwil,8800,Thalwil,2202,Luis,Maintain,4,Luis,13883.920000000007,1,Maintain
7601001374133,Apotheke-Drogerie Hirsig GmbH,8800,Thalwil,2202,Luis,Build,5,Luis,16327.979999999996,1,Build
7601001016477,Drogerie Schnellmann AG,8800,Thalwil,2202,Luis,Maintain,4,Luis,3388.67,0,Maintain
7601001403260,Apotheke Dr. Kunz Baden,5400,Baden,2168,Luis,Maintain,4,Luis,8554.819999999998,0,Maintain
7601001392274,Leimen-Apotheke AG,4106,Therwil,2153,Michaela,Maintain,4,Michaela,14715.2,1,Maintain
7601001372863,Dorf Drogerie Eichenberger GmbH,4106,Therwil,2153,Michaela,Observe,0,Michaela,3703.979999999999,0,Observe
7601001012981,PP Pharmacie Principale SA,1209,Genève,2003,Florence,Build,4,Florence,37050.62,1,Build
7601001236059,Proximos SA,1227,Carouge,2012,Florence,Observe,0,Florence,0.0,0,Observe
7601001995734,Roggen-Le Brun Sàrl,1470,Estavayer-le-Lac,2041,Florence,Observe,0,Florence,0.0,0,Observe
7601001392007,Schloss Apotheke Nidau AG,2560,Nidau,2133,Florence,Maintain,4,Florence,7014.0,0,Maintain
7601001410589,Simmental-Apotheke GmbH,3770,Zweisimmen,2122,Florence,Observe,0,Florence,3504.109999999999,0,Observe
7601001368026,DROPA Drogerie Apotheke Thun,3604,Thun,2120,Michaela,Build,4,Michaela,24177.56999999998,1,Build
7601001365346,Apotheke Drogerie Strättligen AG,3604,Thun,2120,Michaela,Build,4,Michaela,24489.529999999995,1,Build
7601001790063,Pharmacie Medbase Châtel-St-Denis,1618,Châtel-St-Denis,2081,Eléonore,Maintain,4,Eléonore,11553.549999999994,0,Maintain
7601001393608,Müller Handels AG Schweiz,3604,Thun,2120,Michaela,Observe,0,Michaela,0.0,0,Observe
7601001402058,Müller Handels AG Schweiz,3600,Thun,2121,Michaela,Observe,0,Michaela,0.0,0,Observe
7601001374867,Pharmacie Amavita Gare,1260,Nyon,2027,Florence,Maintain,4,Florence,4035.6800000000003,0,Maintain
7601001366176,Pharmacie Amavita La Broye,1530,Payerne,2042,Florence,Maintain,4,Florence,4375.750000000002,0,Maintain
7601001345515,Central Apotheke Thun AG,3600,Thun,2121,Michaela,Build,4,Michaela,17015.24,1,Build
7601001631793,Schönau Drogerie,3600,Thun,2121,Michaela,Observe,0,Michaela,4146.099999999999,0,Observe
7601001399358,Schlossapotheke Thun AG,3600,Thun,2121,Michaela,Maintain,4,Michaela,5137.25,0,Maintain
7601001400047,TopPharm Hallwilersee Apotheke AG,5616,Meisterschwanden,2164,Luis,Maintain,4,Luis,8095.8099999999995,0,Maintain
7601001374980,Bahnhof Apotheken Thun AG,3600,Thun,2121,Michaela,Build,4,Michaela,8856.740000000002,0,Build
7601001375680,Zähringer Apotheke Thun AG,3600,Thun,2121,Michaela,Observe,0,Michaela,4423.510000000003,0,Observe
7601001006812,Rosen Apotheke AG,4054,Basel,2145,Michaela,Maintain,4,Michaela,14464.37,1,Maintain
7601001375765,Apotheke Dr. Hörmann AG,8570,Weinfelden,2225,Sarina,Gain,4,Sarina,10271.879999999996,0,Gain
7601001993051,Apotheke Dr. Bruhin AG,8853,Lachen,2186,Sarina,Gain,4,Sarina,11697.309999999998,0,Gain
7601001017511,Stedtli Apotheke Drogerie AG,3800,Unterseen,2123,Florence,Defend,4,Florence,10828.6,0,Defend
7601001371170,Sun Store Avenches,1580,Avenches,2041,Florence,Build,4,Florence,19913.400000000034,1,Build
7601001369887,Sun Store Bassecourt,2854,Bassecourt,2078,Florence,Build,4,Florence,9276.59000000001,0,Build
7601001394674,DROPA Drogerie Triengen AG,6234,Triengen,2180,Michaela,Maintain,4,Michaela,5498.51,0,Maintain
7601001376748,Greifen-Apotheke GmbH,4058,Basel,2148,Michaela,Maintain,4,Michaela,10756.81,0,Maintain
7601001372825,Complemedis AG,4632,Trimbach,2141,Michaela,Observe,0,Michaela,0.0,0,Observe
7601001964723,Müller Handels AG Schweiz,4632,Trimbach,2141,Michaela,Observe,0,Michaela,0.0,0,Observe
7601001408272,Apotheke-Drogerie Kurz AG,4632,Trimbach,2141,Michaela,Maintain,4,Michaela,14256.510000000002,1,Maintain
7601001024588,pharmacieplus de troistorrents,1872,Troistorrents,2054,Eléonore,Observe,0,Eléonore,3987.17,0,Observe
7601009119514,Apotheke an der Langgasse GmbH,9008,St. Gallen,2229,Sarina,Maintain,4,Sarina,3478.0300000000016,0,Maintain
7601001401228,Apotheke am St. Martins-Ring AG,9492,Eschen,2232,Sarina,Build,4,Sarina,12296.029999999999,0,Build
7601001408531,Drogerie Zumsteg AG,5300,Turgi,2170,Michaela,Observe,0,Michaela,2678.95,0,Observe
7601001368040,DROPA Drogerie Apotheke Uetendorf,3661,Uetendorf,2120,Michaela,Build,4,Michaela,18881.699999999986,1,Build
7601001367111,Riedsteg Apotheke Drogerie AG,8707,Uetikon am See,2217,Luis,Gain,4,Luis,8086.300000000003,0,Gain
7601001988897,Gotthard Rotpunkt Apotheke AG,4054,Basel,2145,Michaela,Maintain,4,Michaela,8502.789999999999,0,Maintain
7601001391819,Müller Handels AG Schweiz,6314,Unterägeri,2184,Luis,Observe,0,Luis,0.0,0,Observe
7601001692183,Pharmacie Amavita Milliet-Ville,2900,Porrentruy,2079,Florence,Maintain,4,Florence,3487.140000000002,0,Maintain
7601001373983,Drogerie Hermann,6314,Unterägeri,2184,Luis,Gain,4,Luis,8319.150000000001,0,Gain
7601001353527,DROPA Drogerie Apotheke Unterentfelden,5035,Unterentfelden,2158,Michaela,Maintain,4,Michaela,15321.899999999994,1,Maintain
7601001408647,Lindenapotheke Unterentfelden Post,5035,Unterentfelden,2158,Michaela,Maintain,4,Michaela,6519.270000000001,0,Maintain
7601001408586,Lindenapotheke und Drogerie Entfelden,5035,Unterentfelden,2158,Michaela,Maintain,4,Michaela,15671.790000000006,1,Maintain
7601002997157,Apotheke am SonnenPlatz,9495,Triesen,2232,Sarina,Gain,4,Sarina,12452.709999999995,0,Gain
7601001593381,TopPharm Apotheke zum Kreuz,4600,Olten,2141,Michaela,Maintain,4,Michaela,6346.020000000003,0,Maintain
7601001368316,Sun Store Carouge Praille,1227,Carouge,2012,Florence,Build,4,Florence,12044.130000000003,0,Build
7601001391826,Sun Store Chaux-de-Fonds Eplatures,2300,La Chaux-de-Fonds,2075,Florence,Build,4,Florence,10545.130000000001,0,Build
7601001007574,Bären Apotheke,3011,Bern,2113,Michaela,maintain,4,Michaela,5000.089999999999,0,Maintain
7601001027558,DROPA Drogerie Apotheke Urdorf,8902,Urdorf,2204,Luis,Maintain,4,Luis,15435.639999999998,1,Maintain
7601001023420,Pharmacie Ursy,1670,Ursy,2081,Eléonore,Maintain,4,Eléonore,9086.839999999998,0,Maintain
7601001405844,Apotheke Schönbühl,3322,Urtenen-Schönbühl,2128,Michaela,Maintain,4,Michaela,10866.189999999997,0,Maintain
7601001379749,Drogerie Pfleiderer Uster GmbH,8610,Uster,2215,Luis,Observe,0,Luis,0.0,0,Observe
7601001410671,Drogerie Pfleiderer Uster WEST,8610,Uster,2215,Luis,Maintain,4,Luis,9064.93,0,Maintain
7601001326903,DROPA Drogerie Apotheke Illuster,8610,Uster,2215,Luis,Defend,4,Luis,34349.48999999998,1,Defend
7601001374898,DROPA Apotheke Brunnen,8610,Uster,2215,Luis,Build,5,Luis,6496.900000000003,0,Build
7601001391413,Medbase Apotheke Grenchen,2540,Grenchen,2139,Michaela,Maintain,4,Michaela,7514.290000000002,0,Maintain
7601001377776,Müller Handels AG Schweiz,8610,Uster,2215,Luis,Observe,0,Luis,0.0,0,Observe
7601001404373,Schlossapotheke,8610,Uster,2215,Luis,Build,5,Luis,7672.600000000001,0,Build
7601001368378,TopPharm Apotheke Parfümerie Liechti - Dorf,4153,Reinach,2154,Michaela,Maintain,4,Michaela,14528.589999999995,1,Maintain
7601001401631,pharmacieplus uvrier centre sa,1958,Uvrier,2063,Eléonore,Maintain,4,Eléonore,11411.820000000002,0,Maintain
7601001380592,Apotheke am Postplatz AG,9494,Schaan,2232,Sarina,Build,4,Sarina,16845.819999999992,1,Build
7601001243286,Apotheke am Hechtplatz GmbH,8320,Fehraltorf,2210,Sarina,Build,4,Sarina,16099.18,1,Build
7601001015616,Apoteca Son Mitgel,7460,Savognin,2239,Sarina,Observe,0,Sarina,4828.76,0,Observe
7612096834679,Grandi Magazzini Manor Sud SA - Bellinzona,6500,Bellinzona,2109,Alessia,Observe,0,Alessia,0.0,0,Observe
7601001373952,Apoteca & Drogaria Engiadinaisa SA,7550,Scuol,2240,Sarina,Build,2,Sarina,11706.250000000002,0,Build
7601001404083,Apollo Apotheke AG,7000,Chur,2236,Sarina,Maintain,4,Sarina,4420.640000000002,0,Maintain
7601001812123,APODRO Reform Drogerie Jona,8645,Jona,2231,Sarina,Observe,0,Sarina,1065.6599999999996,0,Observe
7601001407114,Pharmacie des Cimes Sàrl,1873,Val-d'Illiez,2054,Eléonore,Observe,0,Eléonore,4380.219999999998,0,Observe
7601001029699,Sun Store Chêne-Bourg CEVA,1225,Chêne-Bourg,2010,Florence,Build,4,Florence,10803.659999999998,0,Build
7601001366688,Sun Store Delémont,2800,Delémont,2080,Florence,Build,4,Florence,11199.17,0,Build
7601001405608,Pharmacie Internationale de Verbier SA,1936,Verbier,2057,Eléonore,Maintain,4,Eléonore,7338.520000000001,0,Maintain
7601001397811,Pharmacie de la Croix de Coeur SA,1936,Verbier,2057,Eléonore,Maintain,4,Eléonore,6467.939999999999,0,Maintain
7601001369269,Pharmacie Amavita Porrentruy,2900,Porrentruy,2079,Florence,Maintain,4,Florence,6166.219999999999,0,Maintain
7601001029705,Sun Store Genève Aeroport,1215,Genève 15,2018,Florence,Build,4,Florence,18287.0,1,Build
7601001029729,Sun Store Genève Les Cygnes,1201,Genève,2001,Florence,Gain,4,Florence,9638.400000000003,0,Gain
7601001378346,Sun Store Genève Lyon,1203,Genève,2002,Florence,Build,4,Florence,6777.849999999999,0,Build
7601002994064,Sun Store Genève Pâquis,1201,Genève,2001,Florence,Maintain,4,Florence,3769.3599999999997,0,Maintain
7601001329690,Sun Store Genève Plainpalais,1205,Genève,2006,Florence,Build,4,Florence,10434.380000000001,0,Build
7601002994057,Sun Store Genève Wilson,1201,Genève,2001,Florence,Build,4,Florence,9713.139999999996,0,Build
7601001375796,Sun Store Gland,1196,Gland,2028,Florence,Build,4,Florence,8690.369999999995,0,Build
7601001012844,Sun Store La Chaux-de-Fonds Métropole,2300,La Chaux-de-Fonds,2075,Florence,Build,4,Florence,10924.810000000007,0,Build
7601001994539,Sun Store Lancy Pont-Rouge,1212,Grand-Lancy,2014,Florence,Gain,4,Florence,3891.439999999997,0,Gain
7601001396944,Sun Store Les Avanchets,1220,Les Avanchets,2016,Florence,Maintain,4,Florence,8441.900000000001,0,Maintain
7601001378179,Sun Store Marin Centre,2074,Marin-Epagnier,2077,Florence,Defend,4,Florence,23735.91000000003,1,Defend
7601001409194,pharmacieplus de vétroz sa,1963,Vétroz,2060,Eléonore,Observe,0,Eléonore,3502.2599999999998,0,Observe
7601001371187,Sun Store Vevey,1800,Vevey,2048,Eléonore,Build,4,Eléonore,12221.760000000002,0,Build
7601001401488,Sun Store Vevey 2 Gares,1800,Vevey,2048,Eléonore,Build,4,Eléonore,9762.259999999998,0,Build
7601001358775,Pharmacie Saba,1800,Vevey,2048,Eléonore,Defend,5,Eléonore,19057.730000000003,1,Defend
7601001410138,Pharmacie de la Gare de Vevey SA,1800,Vevey,2048,Eléonore,Build,4,Eléonore,20818.22,1,Build
7601001407251,pharmacieplus de vex,1981,Vex,2062,Eléonore,Maintain,4,Eléonore,3841.0500000000006,0,Maintain
7601001412873,pharmacieplus simplon-centre,1800,Vevey,2048,Eléonore,Build,4,Eléonore,3998.96,0,Build
7601001705326,pharmacieplus plan-soleil,1800,Vevey,2048,Eléonore,Maintain,4,Eléonore,3063.22,0,Maintain
7601009095320,Pharmacie du Marché Vevey SA,1800,Vevey,2048,Eléonore,Maintain,4,Eléonore,4434.64,0,Maintain
7601001366756,Pharmacie Amavita Portes-Rouges,2000,Neuchâtel,2071,Florence,Maintain,4,Florence,10193.120000000014,0,Maintain
7601001355613,BENU Vevey,1800,Vevey,2048,Eléonore,Maintain,4,Eléonore,6891.740000000001,0,Maintain
7601001392465,Pharmacie des Moulins Vevey SA,1800,Vevey,2048,Eléonore,Observe,0,Eléonore,2246.1499999999996,0,Observe
7601001008663,Droguerie Jaquet SA,1800,Vevey,2048,Eléonore,Observe,0,Eléonore,0.0,0,Observe
7601001029200,Droguerie du Théâtre,1800,Vevey,2048,Eléonore,Observe,0,Eléonore,0.0,0,Observe
7601001014121,Pharmacie St-Martin,1800,Vevey,2048,Eléonore,Observe,0,Eléonore,3383.6999999999994,0,Observe
7601001398801,Pharmacie de Saillon SA,1913,Saillon,2059,Eléonore,Maintain,4,Eléonore,4829.0599999999995,0,Maintain
7601001367562,Sun Store Marin Manor,2074,Marin-Epagnier,2077,Florence,Build,4,Florence,10807.470000000005,0,Build
7601001355019,L'Altra Farmacia,6535,Roveredo,2110,Alessia,Observe,0,Alessia,0.0,0,Observe
7601001282933,Sun Store Montagny,1442,Montagny-près-Yverdon,2038,Florence,Build,4,Florence,19959.320000000043,1,Build
7601001953123,APODRO Drogerie Wildhaus,9658,Wildhaus,2233,Sarina,Observe,0,Sarina,2148.709999999999,0,Observe
7601001409743,Sun Store Neuchâtel,2000,Neuchâtel,2071,Florence,Gain,4,Florence,7682.660000000004,0,Gain
7601001376755,Müller Reformhaus Vital Shop AG,6600,Locarno,2106,Alessia,Observe,0,Alessia,0.0,0,Observe
7601003020342,Müller Reformhaus Vital Shop AG,6836,Serfontana,2091,Alessia,Observe,0,Alessia,0.0,0,Observe
7601001234086,Farmacia Malcantonese SA,6988,Ponte Tresa,2099,Alessia,Observe,0,Alessia,808.73,0,Observe
7601001016859,pharmacieplus delle semine,6500,Bellinzona,2109,Alessia,Observe,0,Alessia,5550.759999999999,0,Observe
7601001012813,Sun Store Villars-sur-Glâne,1752,Villars-sur-Glâne,2085,Eléonore,Build,4,Eléonore,16522.120000000014,1,Build
7601001375376,BENU Villars-sur-Glâne Cormanon,1752,Villars-sur-Glâne,2085,Eléonore,Maintain,4,Eléonore,14901.200000000006,1,Maintain
7601001395435,Pharmacie des Dailles SA,1752,Villars-sur-Glâne,2085,Eléonore,Maintain,4,Eléonore,4315.720000000001,0,Maintain
7601001023123,pharmacieplus fleury,1884,Villars-sur-Ollon,2052,Eléonore,Maintain,4,Eléonore,15271.61,1,Maintain
7601001377301,Pharmacie de Villeneuve SA,1844,Villeneuve,2051,Eléonore,Maintain,4,Eléonore,5280.22,0,Maintain
7601001404632,Pharmacie du Bourg,1844,Villeneuve,2051,Eléonore,Maintain,4,Eléonore,4272.249999999999,0,Maintain
7601001356931,Droguerie de Villeneuve,1844,Villeneuve,2051,Eléonore,Observe,0,Eléonore,0.0,0,Observe
7601001401501,Berg-Apotheke Jost AG,5612,Villmergen,2166,Luis,Defend,4,Luis,19608.749999999996,1,Defend
7601001368705,Pharmacie Amavita Pré-Guillaume,2800,Delémont,2080,Florence,Maintain,4,Florence,5002.070000000003,0,Maintain
7601001377950,BENU Visp Bahnhof,3930,Visp,2066,Eléonore,Defend,4,Eléonore,23821.73000000001,1,Defend
7601001404748,Apotheke Lagger Visp AG,3930,Visp,2066,Eléonore,Maintain,4,Eléonore,8524.889999999998,0,Maintain
7601001412590,pharmacieplus d'anniviers SA,3961,Vissoie,2062,Eléonore,Maintain,4,Eléonore,8686.2,0,Maintain
7601001401808,Müller Handels AG Schweiz,8604,Volketswil,2214,Luis,Observe,0,Luis,0.0,0,Observe
